256561 257057 0.039798 0.067370
257058 257384 0.038940 0.056780
257385 259899 0.039798 0.067370
259900 260345 0.038940 0.056780
260346 260452 0.039798 0.067370
260453 260531 0.038940 0.056780
260532 260871 0.039798 0.067370

